referrerId,userAddress,kpi
0x66582d24fead72555adac681cc621cacbb208324,0xd94e271dba3cb0af9d50cf62f804e0735b407eaf,3669547
0x66582d24fead72555adac681cc621cacbb208324,0x95188698a182a67bc9fd10d076a3da6b89b33130,439870
0x66582d24fead72555adac681cc621cacbb208324,0xb7d33b27cab1239127e3837db135b8b6483d73e4,308965
0x66582d24fead72555adac681cc621cacbb208324,0x8e366d67bfd21d1814003c100407b4d509cb6351,3252668
0x66582d24fead72555adac681cc621cacbb208324,0x5ba397606e097bf9844f66a1d18305270c5a0816,439880
0x66582d24fead72555adac681cc621cacbb208324,0xd65f7778dd23cb8dab7912fdca2fb4b046a10a9c,2212292
0x66582d24fead72555adac681cc621cacbb208324,0x91677f13ca3ed20503bf64c6ca267d8d31ae07ac,4394606
0x66582d24fead72555adac681cc621cacbb208324,0xe32d89ea835893889159d1ee75a31e396cd4cbb7,4417535
0x66582d24fead72555adac681cc621cacbb208324,0xd4c1ce0e83722d923df62024be7fbf3c195c77ce,1502704
0x66582d24fead72555adac681cc621cacbb208324,0xedc1912ac84cce5e53d5db86e1102540c8db4b3a,3256065
0x66582d24fead72555adac681cc621cacbb208324,0x8045ce3743777ed384336cb1cc186dd59895edd6,1795885
0x66582d24fead72555adac681cc621cacbb208324,0x6d2e57727102f9a664dbb01ed9e833b22968dae0,8436831
0x66582d24fead72555adac681cc621cacbb208324,0x5a979ea378272fa1698731d64ad28902494c237b,2956365
0x66582d24fead72555adac681cc621cacbb208324,0x3779fce0ae7e8e094bf08b2969ab6fd1057eca45,2345972
0x66582d24fead72555adac681cc621cacbb208324,0xfdf2dea3720aaadf96da7c83bce3f34f6f929fb0,3974197
0x66582d24fead72555adac681cc621cacbb208324,0xb06145bc400005e39509a43ca62f521476aa7d4f,308965
0x66582d24fead72555adac681cc621cacbb208324,0x5c428ea759df7033a742b559582a60a019f96b56,2945526
0x66582d24fead72555adac681cc621cacbb208324,0xb8e0887c8533e6f490b29b133e2a239e18bdbf25,3569785
0x66582d24fead72555adac681cc621cacbb208324,0xf1f379115e9f3c2a7a030a43585735c08e501783,308965
0x66582d24fead72555adac681cc621cacbb208324,0xc837ac6766c10ddc1b70719883850df661654a92,2775035
0x66582d24fead72555adac681cc621cacbb208324,0x81dd613e6899051cb163323354e68b55bb6d7d31,2498341
0x66582d24fead72555adac681cc621cacbb208324,0x8f76e9dd7e5c8698f3f4321d4b29e978f2836b69,1357002
0x66582d24fead72555adac681cc621cacbb208324,0xd43f5b06a5db84c6c37ca6e9a17eeaecfc2827f8,1096202
0x66582d24fead72555adac681cc621cacbb208324,0xb60b08048b0071294c036a68045841ece9f37ddc,1853790
0x66582d24fead72555adac681cc621cacbb208324,0x39ca08827d6d1317016145a8fed68edcf730fde8,731748
0x66582d24fead72555adac681cc621cacbb208324,0xaa6b16e3aef9ae9ae9c259a6ba43fd37110d3e7a,616800
0x66582d24fead72555adac681cc621cacbb208324,0xf896be9b8f83dae80e3535d773e15eecefa81416,3410705
0x66582d24fead72555adac681cc621cacbb208324,0xf54ec8a00106627987d023223e70b5bba2496dc1,3067189
0x66582d24fead72555adac681cc621cacbb208324,0x2b2dfda67edb8e46d0b7ca9eae01136f00845004,2808634
0x66582d24fead72555adac681cc621cacbb208324,0xa9dc2c5957614104f1dbf59f0e452968719f6f4e,1989708
0x66582d24fead72555adac681cc621cacbb208324,0x4b8610b03bae211dcbc477842837948702d22fa4,2816578
0x66582d24fead72555adac681cc621cacbb208324,0xbbd77df582f70b964e7402ac01214413f1b4e65c,1172252
0x66582d24fead72555adac681cc621cacbb208324,0xf4981a98433fee8ae143fccb3ddb9aa936d96a56,782494
0x66582d24fead72555adac681cc621cacbb208324,0x582e91a3a8bdb4b492a87b5131eb3c46a5b2fd37,2516713
0x66582d24fead72555adac681cc621cacbb208324,0x6f44e917b2d287e7e19290d5088d2f3344fa24f9,5878915
0x66582d24fead72555adac681cc621cacbb208324,0xd60b67d8f14b735fa3feba5cd8994947d6fcfb96,1904018
0x66582d24fead72555adac681cc621cacbb208324,0x52baa9d88a7743af8f267f9173c11e3f1f0a6044,2931684
0x66582d24fead72555adac681cc621cacbb208324,0xfaa29664d5bfa5669070ee2c10352cc1b7413524,4712643
0x66582d24fead72555adac681cc621cacbb208324,0x8780b1891485d23a3bac7bcc0483c9f9345d1727,3349713
0x66582d24fead72555adac681cc621cacbb208324,0x8cb5e2384c3b11b318da1f7f31d0df795b77141a,6058266
0x66582d24fead72555adac681cc621cacbb208324,0xe785d303ad0c10eab8225472d532e5c5e7ddd6c3,1177587
0x66582d24fead72555adac681cc621cacbb208324,0x0c1e661441d97a827ed88def778b5928f9c7bc14,308965
0x66582d24fead72555adac681cc621cacbb208324,0x163cb9ce7ec079bc4b46a7597d87ea2ac41cd5b2,2375980
0x66582d24fead72555adac681cc621cacbb208324,0xa4e55f9bc758837f54d0fbc56644f63d1b1e36a1,6240133
0x66582d24fead72555adac681cc621cacbb208324,0x22523674d7843ea166f05230e3a99a0c2f480ded,2529134
0x66582d24fead72555adac681cc621cacbb208324,0x5b94835f0ae21c2202383c6b7f27ee41a9a4566c,1577929
0x66582d24fead72555adac681cc621cacbb208324,0xbba6ab7d87c335be8ee69cb34af68e82e6956a92,849593
0x66582d24fead72555adac681cc621cacbb208324,0xfadd3857c8f16cb31ec2a9043a3a987cc097b483,1499613
0x66582d24fead72555adac681cc621cacbb208324,0xef1c97df6a8787579ba8349877c37f3939c96f47,3355090
0x66582d24fead72555adac681cc621cacbb208324,0xf423de8388182fb236d9a20204a7704361470a39,2956996
0x66582d24fead72555adac681cc621cacbb208324,0xe821f97e3da7b868951f1275f38a53dd3b8409e2,1352817
0x66582d24fead72555adac681cc621cacbb208324,0x62a45884bac2358faf765f78619ab151ee0b2eff,3678887
0x66582d24fead72555adac681cc621cacbb208324,0xb245fff30eb6cb89e636c8cb55a25c07e754cd7c,308965
0x66582d24fead72555adac681cc621cacbb208324,0xc27fa2e1b4d111f952ea14ffaa4412806cd171d8,1353534
0x66582d24fead72555adac681cc621cacbb208324,0xf538d16fdb686cadb12d0d8f6a04a20a84cbfa62,2934817
0x66582d24fead72555adac681cc621cacbb208324,0xada0677c195787238b70a597dc8d008b5c5a4b3f,3357248
0x66582d24fead72555adac681cc621cacbb208324,0x3958ded08828eb895bd1b9c8355f6237213e7827,2313672
0x66582d24fead72555adac681cc621cacbb208324,0x464de39380dfeda40109e13bb0b4738bb99a1bee,2654636
0x66582d24fead72555adac681cc621cacbb208324,0x7ddd7605dde6b4e79684a3083d292f73b447c31f,2835484
0x66582d24fead72555adac681cc621cacbb208324,0x36a443263bfce48691293fbd07152940ac6a0c5e,439880
0x66582d24fead72555adac681cc621cacbb208324,0xae533446609d82118501407a50286ee72a63ff87,2196748
0x66582d24fead72555adac681cc621cacbb208324,0xad38b9da173992d0ded8676ef0cdd4c17221c4f3,2208452
0x66582d24fead72555adac681cc621cacbb208324,0x180e55a908bfa05645c1c35952a52b6a7db13251,2946355
0x66582d24fead72555adac681cc621cacbb208324,0xaa89a4afc41594295c1954b5c6533c859c05a784,2638974
0x66582d24fead72555adac681cc621cacbb208324,0xa947a4476829357fececc3d1675f59dcbb9ebebe,2508145
0x66582d24fead72555adac681cc621cacbb208324,0x81d78d5d84f842acbe52381ca2c663f9ca3bfe77,926895
0x66582d24fead72555adac681cc621cacbb208324,0xddb1d905a6383d86a58ce18de019a38ed4ed7981,3375456
0x66582d24fead72555adac681cc621cacbb208324,0x7976e55d25579ba672ac352b912e181a9f854a8c,3373323
0x66582d24fead72555adac681cc621cacbb208324,0x2d6486e82f37fce19d7c9e19f7dc0f6f10ea317b,1886451
0x66582d24fead72555adac681cc621cacbb208324,0x838fe5d115413691dfa9e873483ba1b39acde70c,2231364
0x66582d24fead72555adac681cc621cacbb208324,0x6759112917707a269f59c1e035fd787475e091fa,3661027
0x66582d24fead72555adac681cc621cacbb208324,0x829ef4b18ff74a01558b8805d3e121d929530b91,580155
0x66582d24fead72555adac681cc621cacbb208324,0xe0bf05c80aa70d22776195c5cf1b3a345e8e474b,5603512
0x66582d24fead72555adac681cc621cacbb208324,0x69e90e963532ced09c2173889f286500435ed1b0,1544825
0x66582d24fead72555adac681cc621cacbb208324,0x398b3e6e4008aae8720d88a35acf5bd6b5d5d9ce,1235860
0x66582d24fead72555adac681cc621cacbb208324,0x8a5444ef557cc76c15e83f1029f5a68726ba164f,3255323
0x66582d24fead72555adac681cc621cacbb208324,0x5acdf335082cd572d8485e6548bf52ccaafc46cb,3676430
0x66582d24fead72555adac681cc621cacbb208324,0x0dd7af815a464ab2ea11212fe215dc9504fbe81c,3248933
0x66582d24fead72555adac681cc621cacbb208324,0x50ece34fb5beb5df1490ba0676a3e7a24e3d1e8c,3250450
0x66582d24fead72555adac681cc621cacbb208324,0xe71596e3b414ec0c4319d2b52543d89f4dfb47b2,1459549
0x66582d24fead72555adac681cc621cacbb208324,0x405b1b660f31ff2c8fb62b2f03647a47fc59ecc1,3659889
0x66582d24fead72555adac681cc621cacbb208324,0x8c63e5c9e453396651aee2c14a87e8d3ec43a1b1,3683970
0x66582d24fead72555adac681cc621cacbb208324,0x363171eda31a7de777916db96382e8261cf1e7a5,6047957
0x66582d24fead72555adac681cc621cacbb208324,0xe015dd2e8cc0665b622a0519d6518c97beda2327,1235860
0xe6e6c0ddf053822bbbc1f39218f30ea25fca58dd,0xaaca8c69451442983e84ba5bde55895ce60e1f1f,59872
0x66582d24fead72555adac681cc621cacbb208324,0xf19b5b22ae744569dc2f1f4c33af0fc6d56da34b,3800832
0x66582d24fead72555adac681cc621cacbb208324,0xafcd1133cd171ccfd1b7d059136d7435b417f14f,1929258
0x66582d24fead72555adac681cc621cacbb208324,0xdd129ba2a4cf5243f947752db6e3f029a336665c,1211794
0x66582d24fead72555adac681cc621cacbb208324,0xfb993baacb9ad235d55683a15b847c4821824cbf,1848140
0x66582d24fead72555adac681cc621cacbb208324,0x1e1ec176f97d9d9d6bd89566f615e777ff2d474e,2328565
0x66582d24fead72555adac681cc621cacbb208324,0x68f553c31c37f0fbf6d1e95b444c94ef1bcdb432,2654633
0x66582d24fead72555adac681cc621cacbb208324,0xca850e613b86a315719d6013a3595f0763a2c852,1188721
0x66582d24fead72555adac681cc621cacbb208324,0x40ee1b0354b71ed0073351bb2775af930ac534dc,3683501
0xe6e6c0ddf053822bbbc1f39218f30ea25fca58dd,0x87a4fa444f46fe291120d7f91f112facc7cb165b,59872
0x66582d24fead72555adac681cc621cacbb208324,0xcd212585f3cb7e618f257c3fc0a7d198de85392b,1853790
0x62bb362d63f14449398b79ebc46574f859a6045d,0xd268c1afc282bac47feabd6e3cc7cedff4a217fe,0
0x66582d24fead72555adac681cc621cacbb208324,0xe079cfc6f8b7e3e90309d4a0dd2ba332c05872e4,2471720
0x66582d24fead72555adac681cc621cacbb208324,0x6bc12096cd67ed5fa50ec6901a9f23a06a89966c,2471720
0x66582d24fead72555adac681cc621cacbb208324,0x1445b5c9549d768cf59929d7f9ff15f6af872031,1594903
0x66582d24fead72555adac681cc621cacbb208324,0x41b380c3b3f1b2c76380eab0782803109a23a3a8,3377118
0x66582d24fead72555adac681cc621cacbb208324,0xee0f59caf96cdc92d098426bab7894d2c3522653,2381760
0x66582d24fead72555adac681cc621cacbb208324,0xa35ee308a9e18072c881cd0d1b1a273f4c95f23f,3992944
0x66582d24fead72555adac681cc621cacbb208324,0x37a9edc48ce43e8bb711f286431e31c9c573777a,308965
0x66582d24fead72555adac681cc621cacbb208324,0x5d49d32472f3a6bd0d81d9897debad7f576157d8,3666241
0x66582d24fead72555adac681cc621cacbb208324,0x1b0006d7e4380333c17f2a626e2076397dec42d0,2643884
0x66582d24fead72555adac681cc621cacbb208324,0xaacaa45b76525389e44814712a659173d231db2a,308965
0x66582d24fead72555adac681cc621cacbb208324,0x488d72428559817f1671c828cd1bd642ed4675c5,6866507
0x66582d24fead72555adac681cc621cacbb208324,0xed030564c55c12c795e384b1abce9825c395e8f5,2329035
0x66582d24fead72555adac681cc621cacbb208324,0x9c189acf65a32d245779f551a030ca065ed621f8,3794194
0x66582d24fead72555adac681cc621cacbb208324,0x8beac3432e5a052cc2cdec9ea8a2e6260e9ce61f,1506474
0x66582d24fead72555adac681cc621cacbb208324,0x857edc77aa11c472bf443c48fa2386fa9f176898,2780685
0x66582d24fead72555adac681cc621cacbb208324,0xff926d89a423ad690819d49f8111bbc6201ee11d,2528045
0x66582d24fead72555adac681cc621cacbb208324,0x196fade7974deeef7ea67bcf160fa564ddf422f6,3683316
0x66582d24fead72555adac681cc621cacbb208324,0x90facb8d01df1f41d90a3ca8124791db3e92475b,2162755
0x66582d24fead72555adac681cc621cacbb208324,0x66e9435aa6804e55f599ca4e1d5bc2544828e78a,3139741
0x66582d24fead72555adac681cc621cacbb208324,0x27f44ad264e277e5565225d3f38d7246a41e9868,3673477
0x66582d24fead72555adac681cc621cacbb208324,0xcd609c590d09a63a7ef1c222cba78d8a9a0c68af,3672347
0x66582d24fead72555adac681cc621cacbb208324,0xa2fdd05098aabeb2542ac8e2f9dad1f0d41d8a50,730000
0x66582d24fead72555adac681cc621cacbb208324,0x0ad399a035a1fe4c7972afba9ef103b1842309ca,422783
0x66582d24fead72555adac681cc621cacbb208324,0x5f27ba86d0e1ea5bd896d886059f65c7ca8f810e,2771645
0xe6e6c0ddf053822bbbc1f39218f30ea25fca58dd,0xfb8f15aee01068cd9de807090e95a3e619ebae63,59872
0x66582d24fead72555adac681cc621cacbb208324,0xf511b3696b5f2114df9fc779d70807b2048ae7d1,3474466
0x66582d24fead72555adac681cc621cacbb208324,0x4124282a5922f8640d17af3f57eb8bbe2b7aba47,2471720
0x66582d24fead72555adac681cc621cacbb208324,0x8644a8c5bc53c73a4038ecfa03dd41f18fbf609a,3558285
0x66582d24fead72555adac681cc621cacbb208324,0xe900d5ba5fcc6af375ca2542e0302a3d31af3997,6537968
0x66582d24fead72555adac681cc621cacbb208324,0x019694dbaa540c64035b9db1ca6a105a00a4a9ef,1773224
0x66582d24fead72555adac681cc621cacbb208324,0xecea194ae942e3927f62ccde741ca44278cec74c,2658874
0x66582d24fead72555adac681cc621cacbb208324,0xdb47b8cb4aa9f6a0e64a2d6957d4beacc597647d,423903
0xe6e6c0ddf053822bbbc1f39218f30ea25fca58dd,0x0543c7a927edde604ab8513e1d1dc2651e9ba2f5,316504
0x66582d24fead72555adac681cc621cacbb208324,0xb1137387839c1cb0cc3f7d56f1254cdfc9c77450,2196031
0x66582d24fead72555adac681cc621cacbb208324,0xfb3db94b20804b0fa1e8380f512f8dce2d18e293,1235860
0x66582d24fead72555adac681cc621cacbb208324,0x310f455dfc6f7dd2cad52e73767a0091ba14e302,1195590
0x66582d24fead72555adac681cc621cacbb208324,0x2ec8415076d74ec2bdf21e688730ceb24c63095a,3688237
0x66582d24fead72555adac681cc621cacbb208324,0x82ddb295b8f78071d188f7a603c2f1cb6cfd7fd3,2521813
0x66582d24fead72555adac681cc621cacbb208324,0xbcc5251498de716d73c213e96efcea8000d14203,3259739
0x66582d24fead72555adac681cc621cacbb208324,0x0419acbbe02b74e1cb7809f123d5c00f7f266a51,3679354
0x66582d24fead72555adac681cc621cacbb208324,0x3979468ed20963176ef9ca18079cb2cb8ddfe7ea,3708470
0x66582d24fead72555adac681cc621cacbb208324,0xc3a0524bdb033c9d9ddc7eaa48dd620c03c7480b,2630617
0x66582d24fead72555adac681cc621cacbb208324,0xc831858855c296a5df4906fa03a7ca1bfad91d38,1795456
0x66582d24fead72555adac681cc621cacbb208324,0xda4b0bc0a022ff4766b919129781638ef7bf8f6f,3662775
0x66582d24fead72555adac681cc621cacbb208324,0xe380a52aa6d57d60aba5b9ebd5a799402ef94c64,3255287
0x66582d24fead72555adac681cc621cacbb208324,0x45cf2212e69e249f17b129ec5c1b5c20bae1a032,3283433
0x66582d24fead72555adac681cc621cacbb208324,0x3c70a78deb7649ce752a79cc80e588b71f0a6522,2471720
0x66582d24fead72555adac681cc621cacbb208324,0x71a11fd1d2073250b7051c733a7533750b4e1e7f,1040706
0x66582d24fead72555adac681cc621cacbb208324,0xbe0a1150a46146bcb4c7896f6c971d20935f21f3,1037835
0x66582d24fead72555adac681cc621cacbb208324,0xa26673f92007ed8a337126ef87986fd056ab11f5,1039423
0x66582d24fead72555adac681cc621cacbb208324,0xbd85606ea6e064963e5a50cf35931b62fe00f8dc,3666504
0x66582d24fead72555adac681cc621cacbb208324,0x0270935ff56c2de247b2fa6e435282dd0a6076c1,1886913
0x66582d24fead72555adac681cc621cacbb208324,0x6c1df57e2534075a991f729e23b8dca633038c9b,732871
0x66582d24fead72555adac681cc621cacbb208324,0xacd76e263b06ea0dabc0b7aecc58ade7743af9f2,11290897
0x66582d24fead72555adac681cc621cacbb208324,0xce183b43b8ff0c6bd21719260d2304d0497645d6,3089650
0x66582d24fead72555adac681cc621cacbb208324,0x89ad0c2cc69fdaab57acff7f10a08471d0759ed4,2674282
0x66582d24fead72555adac681cc621cacbb208324,0xac6a4b41b7afb8ecd6f8958c0b764d6c6dd837f5,1544825
0x66582d24fead72555adac681cc621cacbb208324,0x8890074072c06917535d1437b4926f0f387cddbd,3671112
0x66582d24fead72555adac681cc621cacbb208324,0xbab638c58b7e09b018cbe5c939610f0da6c214ea,3888779
0x66582d24fead72555adac681cc621cacbb208324,0x51049ebddfd6daf37ec488a841dcafdbf147da89,3357677
0x66582d24fead72555adac681cc621cacbb208324,0x40adb07b06f95804e62388ad4a25c078c4dbff1a,747715
0x66582d24fead72555adac681cc621cacbb208324,0x790a9046a3d7d8988d9ca541ef75ffaf286b7711,5785871
0x66582d24fead72555adac681cc621cacbb208324,0x7f53aa3457db5b642f83ce640b025cd46f532eab,1057813
0x66582d24fead72555adac681cc621cacbb208324,0xd99d13b9c0e9e061a9bf523403229a3e1aa75427,8246235
0x66582d24fead72555adac681cc621cacbb208324,0x2b1d49f4603bf07252905c4396f814f7c30ab810,2928275
0x66582d24fead72555adac681cc621cacbb208324,0xe8f2b1d913a8188f3dc6d3a710717a0ddf2fe723,3259787
0x66582d24fead72555adac681cc621cacbb208324,0xce7a0ff4e482bb1dc2054d53ad24b1219c0f6b58,2207267
0x66582d24fead72555adac681cc621cacbb208324,0x85783cb21a546b346360df89cbce95c356481f45,3688354
0x66582d24fead72555adac681cc621cacbb208324,0xcf754058f1306a937e598f3eed0aee61268bcecf,2395009
0x66582d24fead72555adac681cc621cacbb208324,0xfe606179d3145c5fee5655253240ffa52cc9e320,1462468
0x66582d24fead72555adac681cc621cacbb208324,0x3926d1f7d962ab40ead41c28511543c303f239bf,5097121
0x66582d24fead72555adac681cc621cacbb208324,0x9f4e52945b72f9869f25a7dbe507ffe92f29b035,3079480
0x66582d24fead72555adac681cc621cacbb208324,0x562e888a7e925e3f1ae1f0808b7f6aaf7aaa6517,6596741
0x66582d24fead72555adac681cc621cacbb208324,0xccb1730b9306fe2913f249b5ba1f01c1ea35f443,308965
0x66582d24fead72555adac681cc621cacbb208324,0xe940a007d552b4774137560df78fae06d242a12a,3035372
0x66582d24fead72555adac681cc621cacbb208324,0x2195a1dc86214e58db4d188ca7b0b04f25330687,2503101
0x66582d24fead72555adac681cc621cacbb208324,0x0f2faa676edb37e727e282d6f39abc06e445ce35,2948873
0x66582d24fead72555adac681cc621cacbb208324,0x0e6c66a2df2508ecbaf4a9a11f2306084ecc5d9e,2641949
0x66582d24fead72555adac681cc621cacbb208324,0xf6dd687446c7ab9d4e3b0091f202cc34771a416e,2927768
0x66582d24fead72555adac681cc621cacbb208324,0x2556d3b2722c37cad259c4bc6804f4e1ac43f06e,1455279
0x66582d24fead72555adac681cc621cacbb208324,0x2734fdf2ee80a1edcb791d1ff15c62b5ee68ce87,1853790
0x66582d24fead72555adac681cc621cacbb208324,0x1854a2abe61dbb6f9dc72ba524c581ef080c101d,926895
0x66582d24fead72555adac681cc621cacbb208324,0x5a6fc421d789092049f5745a5c95cb24b73c1ff0,3238634
0x66582d24fead72555adac681cc621cacbb208324,0xc212d1c34feb734ed43d02b4fb871d861a63a198,2214806
0x66582d24fead72555adac681cc621cacbb208324,0x1a1e9ba37610574fcc6c904ae2f8236b920e36a9,2204272
0x66582d24fead72555adac681cc621cacbb208324,0x475e1adb36786f05b1b921905d40f641b5710d7e,2243026
0x66582d24fead72555adac681cc621cacbb208324,0x83359b68cc5e5737b48c556870f328e01f005ca9,2221972
0x66582d24fead72555adac681cc621cacbb208324,0x4b1e57f771c0edb6656335668dca61267dab4fad,308965
0x66582d24fead72555adac681cc621cacbb208324,0x967a87a72f112ceab74765a62030f0127238b983,1244349
0x66582d24fead72555adac681cc621cacbb208324,0x5b5c3beb08d37a88c12540681cb303ec5e1e9a39,3265666
0x66582d24fead72555adac681cc621cacbb208324,0xaf726891b8491ec98320322f00d0a210667bd33b,4242284
0x66582d24fead72555adac681cc621cacbb208324,0x6b4282efec8a818e6a386939d73a80de7cee7a18,329965
0x66582d24fead72555adac681cc621cacbb208324,0x09cb4ac945560ca715f665b686a24a9588d42dce,2542879
0x66582d24fead72555adac681cc621cacbb208324,0xaa26e7597a049a814f315d32676ed919009b0b8e,2928074
0x66582d24fead72555adac681cc621cacbb208324,0x2f2fdb8b70a247f0e09b6beaeffb9729a0ea11a8,8043600
0x66582d24fead72555adac681cc621cacbb208324,0x0d4e1082fe20188b0114c4f9df612144365db378,1062799
0x66582d24fead72555adac681cc621cacbb208324,0xc205bda60c562f99ea09166c9f26133094821834,2463810
0x66582d24fead72555adac681cc621cacbb208324,0xe8d03ee231c67ce2c293939c7755213cbd05a7b4,1187441
0x66582d24fead72555adac681cc621cacbb208324,0x1244d4adc817e6e13023a0f87a371c4e4b66d18e,3662775
0x66582d24fead72555adac681cc621cacbb208324,0x32b8cb8221243bf0193b986d35a9b78f2b6cf3de,692395
0x66582d24fead72555adac681cc621cacbb208324,0xfa9ef76e59ba4b1e79d7e9778f4946545117b6cf,2518550
0x66582d24fead72555adac681cc621cacbb208324,0xf6b8e435e615842f71852425775181a90d4c36f4,2949463
0x66582d24fead72555adac681cc621cacbb208324,0xd3e0491526c6a72513b55823080328d94c0a7061,2502156
0x66582d24fead72555adac681cc621cacbb208324,0x75201a74c0a575fe1bcf7785f56aa5d7c300f529,4154104
0x66582d24fead72555adac681cc621cacbb208324,0x1da68b6a22dac6f57fb40580bff9f39037f1405f,3987622
0x66582d24fead72555adac681cc621cacbb208324,0xec18c24d9576aee1c55189cc26aaa5279c6bda20,3072683
0x66582d24fead72555adac681cc621cacbb208324,0x9174600490a1c11bdab50d79701e0dc62cb25cb2,1544825
0x66582d24fead72555adac681cc621cacbb208324,0x50fc2a440bc286756606c1ed693ef4cdc0d7dc23,3138382
0xe6e6c0ddf053822bbbc1f39218f30ea25fca58dd,0x690d7552375fcd23bd2a5e1d74f7445fadfc6c83,59872
0x66582d24fead72555adac681cc621cacbb208324,0x016012b020992b91c99937c771d058fc3b35d6f7,1950572
0x66582d24fead72555adac681cc621cacbb208324,0xdcbff8da745d0e296499b04440bd18c7b36d4ce2,3674092
0x66582d24fead72555adac681cc621cacbb208324,0x396050d506165ddb4117d39a3aa742162170a627,3239519
0x66582d24fead72555adac681cc621cacbb208324,0xbeffd70bf4e01d15072d600b456aff8843cbaa86,7809623
0x66582d24fead72555adac681cc621cacbb208324,0x0e9a7baa17c94e3e93f42e50a1e5c3f8ff7f680e,3271328
0x66582d24fead72555adac681cc621cacbb208324,0xf96505b1ed22c2f0aa7737165b89bbf00aee9bfd,1906126
0x66582d24fead72555adac681cc621cacbb208324,0x2de9e724cd5b418d51fdd47c1ee978bbededecbc,2201648
0x66582d24fead72555adac681cc621cacbb208324,0xa37e43843202d053afbfcb56ebf511475e747d75,3390237
0x66582d24fead72555adac681cc621cacbb208324,0xfe6fc8d483690c25d0ae71da4eaa2e504a91d1e7,3024817
0x66582d24fead72555adac681cc621cacbb208324,0xf808ebb7a9c421a1e3ff6cd6da04ad34bac999d1,3681171
0x66582d24fead72555adac681cc621cacbb208324,0x689c8dd4803ac3e68179ec026867a64ae5d4b13a,6664847
0x66582d24fead72555adac681cc621cacbb208324,0xa5eebc9b36340af01aecf2eb8dd7f4a1f852ba47,2780685
0x66582d24fead72555adac681cc621cacbb208324,0x4fde4d032d5fa048d8ebe3d788fe5d32bad6ba61,1235860
0x66582d24fead72555adac681cc621cacbb208324,0xb8164ef4465a798e032df83fb7f648fa8726cf93,1235860
0x66582d24fead72555adac681cc621cacbb208324,0x3bebba4a05b8e947d993740e24f832c7d4317549,2412632
0x66582d24fead72555adac681cc621cacbb208324,0x67101d745db8310e7de362c46d8ebdb3105154db,4778769
0x66582d24fead72555adac681cc621cacbb208324,0x11284732309e3ff3c6d526322db17f57b727dd8a,3211203
0x66582d24fead72555adac681cc621cacbb208324,0x57242f579b3cf7afe13ee693b813ba9854e53b8a,2954196
0x66582d24fead72555adac681cc621cacbb208324,0x12e170b73c6404cd5bf48caccb5ef7557503d525,3358995
0x66582d24fead72555adac681cc621cacbb208324,0x338634c52ed776184e91de36ac72c718a2054de6,3709912
0x66582d24fead72555adac681cc621cacbb208324,0x9cf93b38be32f24a5c6da2179f5b0c72078145bf,616800
0x66582d24fead72555adac681cc621cacbb208324,0x250755ed6128bd53739f80385d99308024da20f5,752237
0x66582d24fead72555adac681cc621cacbb208324,0x032bfb1197adace07abb5a059256dfe9447ba3a9,3369215
0x66582d24fead72555adac681cc621cacbb208324,0xfff1e76f127fd54d9f210e3415c4984de947bcb4,924635
0x66582d24fead72555adac681cc621cacbb208324,0xe63f8686cc58d5c4f97a5ede454e039f93798578,358965
0x66582d24fead72555adac681cc621cacbb208324,0xfc6bffbc89e2d44ef6944f22f20785face7c3737,1477200
0x66582d24fead72555adac681cc621cacbb208324,0x42e601f9d4726fd8b108d388353cc13bc8679165,2637287
0x66582d24fead72555adac681cc621cacbb208324,0x5ebe80901ac9a6211efe5573520cedf4d400dcf7,2523845
0x66582d24fead72555adac681cc621cacbb208324,0x2a67f847b40bcdd7f6faf00c5015365dc97753b8,1606802
0x66582d24fead72555adac681cc621cacbb208324,0x878baa8b876b71762524057cd233d57b27d060c2,1544825
0x66582d24fead72555adac681cc621cacbb208324,0x8efc3ec5569b4a330e3b4fff152bb5948a9e5851,10127851
0x66582d24fead72555adac681cc621cacbb208324,0x759a8b5c96cdea040d83b34bd3bbd0a8f39a4f17,1588016
0x66582d24fead72555adac681cc621cacbb208324,0x9d17a1c9e46215bdf2470a5a2e962ea760861802,1654702
0x66582d24fead72555adac681cc621cacbb208324,0x21ffb887f8c3e2f1bbd9e27804299d52624fa599,1802100
0x66582d24fead72555adac681cc621cacbb208324,0x8ece0cd885ba25ec0c5b037b8ca3a6b8309e74fa,3079480
0x66582d24fead72555adac681cc621cacbb208324,0x05917cc91dc986fc48df09ffca7025e01f2ec3c7,1057816
0x66582d24fead72555adac681cc621cacbb208324,0x59d9b5a980d74d4559e256d9f673ac9c18c7fe8a,2542879
0x66582d24fead72555adac681cc621cacbb208324,0x406ac83a734523c24ae22a4831b589a70a475f3f,3949704
0x66582d24fead72555adac681cc621cacbb208324,0x7ea5fe550c6624ee8d4cd2b1994b2aa4d2f17a6f,3244316
0x66582d24fead72555adac681cc621cacbb208324,0x7d60ff0d32c11b4efb7399809b436e4a81829edd,1910168
0x66582d24fead72555adac681cc621cacbb208324,0x351829b9481fed273139d4962831e8d1c1085bea,2525245
0x66582d24fead72555adac681cc621cacbb208324,0xce3861e59775dd02bf3fc526a2c46c7816e43a60,3664896
0x66582d24fead72555adac681cc621cacbb208324,0x3fb8f16402968db8569a36fb43bc76b698e3a383,474662
0x66582d24fead72555adac681cc621cacbb208324,0x18d6eb77801e719a7ed7ba2d4e191f5d64359398,2932238
